INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,IDEA      ,31/05/2018,00000057.50,CE      ,00000006.00,00000006.00,00000006.00,00000006.00,000000000007000,             7000,              001,              001,         444500.00,          42000.00
OPTSTK    ,IDEA      ,31/05/2018,00000057.50,PE      ,00000000.80,00000001.35,00000000.70,00000001.00,000000000315000,           707000,              101,              092,       41392050.00,         739550.00
OPTSTK    ,IDEA      ,31/05/2018,00000060.00,CE      ,00000005.25,00000005.25,00000004.35,00000004.65,000000000049000,            84000,              012,              010,        5443550.00,         403550.00
OPTSTK    ,IDEA      ,31/05/2018,00000060.00,PE      ,00000001.25,00000002.20,00000001.15,00000001.70,000000001008000,          3122000,              446,              382,      192636850.00,        5316850.00
OPTSTK    ,IDEA      ,31/05/2018,00000062.50,CE      ,00000003.65,00000004.00,00000002.95,00000003.10,000000000343000,           609000,              087,              072,       39993450.00,        1930950.00
OPTSTK    ,IDEA      ,31/05/2018,00000062.50,PE      ,00000002.20,00000003.45,00000001.85,00000002.75,000000000686000,          1428000,              204,              186,       93087400.00,        3837400.00
OPTSTK    ,IDEA      ,31/05/2018,00000065.00,CE      ,00000002.80,00000002.95,00000001.90,00000002.10,000000002317000,          4116000,              588,              522,      277004350.00,        9464350.00
OPTSTK    ,IDEA      ,31/05/2018,00000065.00,PE      ,00000003.10,00000004.80,00000002.90,00000004.10,000000001302000,          1841000,              263,              241,      126749700.00,        7084700.00
OPTSTK    ,IDEA      ,31/05/2018,00000067.50,CE      ,00000001.85,00000001.95,00000001.25,00000001.35,000000001197000,          1610000,              230,              195,      111142850.00,        2467850.00
OPTSTK    ,IDEA      ,31/05/2018,00000067.50,PE      ,00000004.70,00000006.25,00000004.50,00000005.75,000000000392000,            91000,              013,              013,        6655950.00,         513450.00
OPTSTK    ,IDEA      ,31/05/2018,00000070.00,CE      ,00000001.15,00000001.30,00000000.90,00000000.95,000000005789000,          6034000,              862,              641,      428515850.00,        6135850.00
OPTSTK    ,IDEA      ,31/05/2018,00000070.00,PE      ,00000006.60,00000008.60,00000006.55,00000007.95,000000003024000,           182000,              026,              025,       14142450.00,        1402450.00
OPTSTK    ,IDEA      ,31/05/2018,00000072.50,CE      ,00000000.80,00000000.80,00000000.60,00000000.60,000000001876000,          1204000,              172,              132,       88082750.00,         792750.00
OPTSTK    ,IDEA      ,31/05/2018,00000075.00,CE      ,00000000.50,00000000.55,00000000.35,00000000.40,000000007343000,          2639000,              377,              242,      199034850.00,        1109850.00
OPTSTK    ,IDEA      ,31/05/2018,00000077.50,CE      ,00000000.35,00000000.35,00000000.30,00000000.30,000000000623000,           637000,              091,              055,       49578900.00,         211400.00
OPTSTK    ,IDEA      ,31/05/2018,00000077.50,PE      ,00000013.10,00000013.30,00000013.10,00000013.30,000000000021000,            14000,              002,              002,        1269800.00,         184800.00
OPTSTK    ,IDEA      ,31/05/2018,00000080.00,CE      ,00000000.25,00000000.30,00000000.20,00000000.25,000000005418000,           777000,              111,              083,       62344450.00,         184450.00
OPTSTK    ,IDEA      ,31/05/2018,00000082.50,CE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000245000,            21000,              003,              003,        1735650.00,           3150.00
OPTSTK    ,IDEA      ,31/05/2018,00000085.00,CE      ,00000000.15,00000000.15,00000000.10,00000000.15,000000000945000,           168000,              024,              017,       14299950.00,          19950.00
OPTSTK    ,IDEA      ,31/05/2018,00000090.00,CE      ,00000000.10,00000000.15,00000000.05,00000000.10,000000001421000,           175000,              025,              022,       15766800.00,          16800.00
OPTSTK    ,IDEA      ,31/05/2018,00000095.00,CE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000161000,            21000,              003,              002,        1996750.00,           1750.00
OPTSTK    ,IDEA      ,31/05/2018,00000100.00,CE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000595000,             7000,              001,              001,         700700.00,            700.00
OPTSTK    ,IDEA      ,28/06/2018,00000062.50,CE      ,00000004.50,00000004.50,00000004.50,00000004.50,000000000007000,             7000,              001,              001,         469000.00,          31500.00
OPTSTK    ,IDFC      ,31/05/2018,00000045.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000066000,            66000,              005,              005,        2975940.00,           5940.00
OPTSTK    ,IDFC      ,31/05/2018,00000050.00,PE      ,00000000.25,00000000.25,00000000.20,00000000.25,000000001293600,            66000,              005,              005,        3315180.00,          15180.00
OPTSTK    ,IDFC      ,31/05/2018,00000052.50,CE      ,00000004.50,00000004.55,00000004.50,00000004.55,000000000079200,            26400,              002,              002,        1505460.00,         119460.00
OPTSTK    ,IDFC      ,31/05/2018,00000052.50,PE      ,00000000.55,00000000.55,00000000.40,00000000.50,000000001399200,           422400,              032,              022,       22381920.00,         205920.00
OPTSTK    ,IDFC      ,31/05/2018,00000055.00,CE      ,00000002.90,00000003.30,00000002.65,00000002.95,000000002019600,           382800,              029,              028,       22154220.00,        1100220.00
OPTSTK    ,IDFC      ,31/05/2018,00000055.00,PE      ,00000001.10,00000001.25,00000001.00,00000001.15,000000001623600,           673200,              051,              047,       37778400.00,         752400.00
OPTSTK    ,IDFC      ,31/05/2018,00000057.50,CE      ,00000001.55,00000001.90,00000001.40,00000001.65,000000001966800,           963600,              073,              070,       57008820.00,        1601820.00
OPTSTK    ,IDFC      ,31/05/2018,00000057.50,PE      ,00000002.15,00000002.55,00000002.05,00000002.30,000000000607200,           132000,              010,              010,        7895580.00,         305580.00
OPTSTK    ,IDFC      ,31/05/2018,00000060.00,CE      ,00000000.85,00000001.00,00000000.75,00000000.80,000000004356000,          1372800,              104,              097,       83557320.00,        1189320.00
OPTSTK    ,IDFC      ,31/05/2018,00000060.00,PE      ,00000003.70,00000004.20,00000003.65,00000003.90,000000000501600,            79200,              006,              006,        5058240.00,         306240.00
OPTSTK    ,IDFC      ,31/05/2018,00000062.50,CE      ,00000000.45,00000000.55,00000000.40,00000000.40,000000001768800,           369600,              028,              026,       23270280.00,         170280.00
OPTSTK    ,IDFC      ,31/05/2018,00000065.00,CE      ,00000000.20,00000000.30,00000000.20,00000000.20,000000002072400,           211200,              016,              013,       13780140.00,          52140.00
OPTSTK    ,IDFC      ,31/05/2018,00000065.00,PE      ,00000008.30,00000008.30,00000008.30,00000008.30,000000000264000,            26400,              002,              001,        1935120.00,         219120.00
OPTSTK    ,IDFC      ,31/05/2018,00000067.50,CE      ,00000000.15,00000000.20,00000000.15,00000000.15,000000000330000,           105600,              008,              007,        7147800.00,          19800.00
OPTSTK    ,IDFC      ,31/05/2018,00000070.00,CE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000001544400,           118800,              009,              003,        8322600.00,           6600.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000035.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000018000,            18000,              002,              001,         630900.00,            900.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000040.00,PE      ,00000000.15,00000000.15,00000000.10,00000000.15,000000000081000,           126000,              014,              012,        5054400.00,          14400.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000042.50,PE      ,00000000.40,00000000.45,00000000.20,00000000.30,000000000414000,           261000,              029,              028,       11166300.00,          73800.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000045.00,CE      ,00000002.65,00000002.80,00000002.40,00000002.45,000000004167000,            90000,              010,              010,        4289400.00,         239400.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000045.00,PE      ,00000000.80,00000000.80,00000000.60,00000000.75,000000001710000,           594000,              066,              062,       27145800.00,         415800.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000047.50,CE      ,00000001.10,00000001.45,00000000.95,00000001.05,000000003240000,          2709000,              301,              282,      131801400.00,        3123900.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000047.50,PE      ,00000001.75,00000002.00,00000001.40,00000001.90,000000005706000,          2646000,              294,              130,      130047750.00,        4362750.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000050.00,CE      ,00000000.55,00000000.70,00000000.45,00000000.55,000000006831000,          3276000,              364,              283,      165712050.00,        1912050.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000050.00,PE      ,00000003.50,00000003.85,00000003.40,00000003.85,000000001242000,            54000,              006,              006,        2894850.00,         194850.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000052.50,CE      ,00000000.30,00000000.35,00000000.25,00000000.30,000000003438000,           675000,              075,              063,       35640900.00,         203400.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000052.50,PE      ,00000005.90,00000005.90,00000005.90,00000005.90,000000000207000,             9000,              001,              001,         525600.00,          53100.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000055.00,CE      ,00000000.15,00000000.20,00000000.10,00000000.15,000000003294000,           414000,              046,              041,       22833450.00,          63450.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000057.50,CE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000432000,           135000,              015,              015,        7776000.00,          13500.00
OPTSTK    ,IDFCBANK  ,31/05/2018,00000060.00,CE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000001143000,            45000,              005,              004,        2704500.00,           4500.00
OPTSTK    ,IDFCBANK  ,28/06/2018,00000040.00,PE      ,00000001.35,00000001.35,00000001.35,00000001.35,000000000171000,            81000,              009,              001,        3349350.00,         109350.00
OPTSTK    ,IDFCBANK  ,28/06/2018,00000050.00,CE      ,00000001.35,00000001.35,00000001.05,00000001.10,000000000117000,            99000,              011,              011,        5063400.00,         113400.00
OPTSTK    ,IFCI      ,31/05/2018,00000015.00,PE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000682000,            44000,              002,              001,         664400.00,           4400.00
OPTSTK    ,IFCI      ,31/05/2018,00000017.50,PE      ,00000000.30,00000000.30,00000000.25,00000000.25,000000002288000,           176000,              008,              007,        3130600.00,          50600.00
OPTSTK    ,IFCI      ,31/05/2018,00000020.00,CE      ,00000000.70,00000000.75,00000000.65,00000000.70,000000005324000,           594000,              027,              027,       12299100.00,         419100.00
OPTSTK    ,IFCI      ,31/05/2018,00000020.00,PE      ,00000001.10,00000001.20,00000001.10,00000001.15,000000001892000,           198000,              009,              007,        4184400.00,         224400.00
OPTSTK    ,IFCI      ,31/05/2018,00000022.50,CE      ,00000000.25,00000000.25,00000000.20,00000000.20,000000004466000,           330000,              015,              014,        7502000.00,          77000.00
